dataset,filename,label,label_name,subgroup,contamination,orig_filename,decode_path,score_v1_2_4,score_v1_2_5,score_v1_2_6,score_xgb_v1_2_6
in_the_wild,real/real_029.wav,0,real,Martin Luther King,,11217.wav,native,0.520182,0.964451,0.982558,0.999858
in_the_wild,real/real_030.wav,0,real,Milton Friedman,,7651.wav,native,0.19782,0.944156,0.998447,0.999997
in_the_wild,real/real_031.wav,0,real,Bernie Sanders,,9896.wav,native,0.123193,0.861117,0.995233,0.999839
in_the_wild,real/real_032.wav,0,real,Arnold Schwarzenegger,,19471.wav,native,0.165892,0.928891,0.994554,0.999871
in_the_wild,real/real_033.wav,0,real,Barack Obama,,18709.wav,native,0.229482,0.547139,0.446478,0.947288
in_the_wild,real/real_034.wav,0,real,Donald Trump,,26158.wav,native,0.32831,0.976844,0.999182,0.999912
in_the_wild,real/real_035.wav,0,real,Ayn Rand,,14455.wav,native,0.40391,0.94676,0.990007,0.999983
in_the_wild,real/real_036.wav,0,real,2Pac,,22.wav,native,0.575682,0.975484,0.997165,0.999911
in_the_wild,real/real_037.wav,0,real,Queen Elizabeth II,,13660.wav,native,0.255518,0.908357,0.909187,0.999945
in_the_wild,real/real_038.wav,0,real,Ronald Reagan,,3266.wav,native,0.405229,0.95514,0.976134,0.999956
in_the_wild,real/real_039.wav,0,real,Donald Trump,,13473.wav,native,0.270458,0.902368,0.96066,0.999992
in_the_wild,real/real_040.wav,0,real,Alec Guinness,,18033.wav,native,0.216966,0.701895,0.617323,0.984223
in_the_wild,real/real_041.wav,0,real,Donald Trump,,7753.wav,native,0.159116,0.877927,0.980423,0.999311
in_the_wild,real/real_042.wav,0,real,Barack Obama,,18870.wav,native,0.202389,0.612991,0.971406,0.998084
in_the_wild,real/real_043.wav,0,real,Bill Clinton,,26654.wav,native,0.216265,0.942525,0.998203,0.999996
in_the_wild,real/real_044.wav,0,real,Alexandria Ocasio-Cortez,,3943.wav,native,0.224347,0.746543,0.990843,0.999834
in_the_wild,real/real_045.wav,0,real,Barack Obama,,28484.wav,native,0.21448,0.906431,0.975116,0.999997
in_the_wild,real/real_046.wav,0,real,Barack Obama,,27266.wav,native,0.467441,0.971502,0.990148,0.999904
in_the_wild,real/real_047.wav,0,real,Harry Truman,,7976.wav,native,0.358243,0.847654,0.857848,0.994838
in_the_wild,real/real_048.wav,0,real,Calvin Coolidge,,24259.wav,native,0.482051,0.937971,0.98617,0.999874
in_the_wild,real/real_049.wav,0,real,Donald Trump,,16816.wav,native,0.163232,0.751466,0.877336,0.999972
in_the_wild,real/real_050.wav,0,real,Barack Obama,,3170.wav,native,0.114076,0.288889,0.051113,0.999775
in_the_wild,real/real_051.wav,0,real,Ronald Reagan,,6476.wav,native,0.3428,0.876159,0.940772,0.999982
in_the_wild,real/real_052.wav,0,real,Winston Churchill,,28483.wav,native,0.260403,0.901003,0.999157,0.99996
in_the_wild,real/real_053.wav,0,real,Barack Obama,,24017.wav,native,0.641621,0.954887,0.91836,0.998921
in_the_wild,real/real_054.wav,0,real,John Cleese,,6150.wav,native,0.413323,0.924295,0.938999,0.999956
in_the_wild,real/real_055.wav,0,real,Nick Offerman,,24925.wav,native,0.559868,0.908674,0.924409,0.999849
in_the_wild,real/real_056.wav,0,real,Christopher Hitchens,,4392.wav,native,0.43643,0.611502,0.370975,0.029393
in_the_wild,real/real_057.wav,0,real,Ayn Rand,,6899.wav,native,0.2754,0.930012,0.995985,0.999998
in_the_wild,real/real_058.wav,0,real,George Carlin,,16058.wav,native,0.480135,0.431213,0.381986,0.006666
in_the_wild,real/real_059.wav,0,real,Barack Obama,,5148.wav,native,0.32854,0.881567,0.995025,0.999856
in_the_wild,real/real_060.wav,0,real,Louis Farrakhan,,7370.wav,native,0.222232,0.969236,0.999802,0.99996
in_the_wild,real/real_061.wav,0,real,Donald Trump,,20881.wav,native,0.26922,0.780742,0.894743,0.99994
in_the_wild,real/real_062.wav,0,real,George Carlin,,25279.wav,native,0.415354,0.969488,0.970079,0.999887
in_the_wild,real/real_063.wav,0,real,Alec Guinness,,1884.wav,native,0.241734,0.936579,0.99498,0.999996
in_the_wild,real/real_064.wav,0,real,JFK,,15159.wav,native,0.205212,0.912415,0.991781,0.999982
in_the_wild,real/real_065.wav,0,real,Barack Obama,,16885.wav,native,0.173973,0.922858,0.993558,0.999998
in_the_wild,real/real_066.wav,0,real,Winston Churchill,,13007.wav,native,0.459483,0.974618,0.99895,0.999999
in_the_wild,real/real_067.wav,0,real,Bernie Sanders,,20354.wav,native,0.194261,0.953943,0.999425,0.999981
in_the_wild,real/real_068.wav,0,real,Nick Offerman,,16257.wav,native,0.204383,0.919987,0.983573,0.999241
in_the_wild,real/real_069.wav,0,real,Barack Obama,,23676.wav,native,0.237171,0.928665,0.986015,0.999983
in_the_wild,real/real_070.wav,0,real,Ronald Reagan,,22183.wav,native,0.220793,0.960006,0.99247,0.999931
in_the_wild,real/real_071.wav,0,real,Donald Trump,,23519.wav,native,0.470434,0.987123,0.999342,0.999998
in_the_wild,real/real_072.wav,0,real,Bernie Sanders,,26732.wav,native,0.518042,0.855176,0.658329,0.9983
in_the_wild,real/real_073.wav,0,real,Barack Obama,,6531.wav,native,0.355686,0.950539,0.952186,0.999894
in_the_wild,real/real_074.wav,0,real,Ronald Reagan,,30850.wav,native,0.494069,0.963069,0.993459,0.99998
in_the_wild,real/real_075.wav,0,real,Barack Obama,,2450.wav,native,0.32281,0.892417,0.903082,0.999761
in_the_wild,real/real_076.wav,0,real,Bill Clinton,,15684.wav,native,0.2285,0.899617,0.888058,0.999811
in_the_wild,real/real_077.wav,0,real,Ayn Rand,,19306.wav,native,0.506911,0.908184,0.99973,0.999871
in_the_wild,real/real_078.wav,0,real,Donald Trump,,10854.wav,native,0.246656,0.934922,0.987686,0.999959
in_the_wild,real/real_079.wav,0,real,Barack Obama,,28884.wav,native,0.382686,0.913052,0.980579,0.999952
in_the_wild,real/real_080.wav,0,real,Barack Obama,,14522.wav,native,0.338978,0.947106,0.993721,0.999971
in_the_wild,real/real_081.wav,0,real,George W. Bush,,6102.wav,native,0.265665,0.937088,0.96478,0.99972
in_the_wild,real/real_082.wav,0,real,Donald Trump,,21650.wav,native,0.285549,0.979102,0.998851,0.999997
in_the_wild,real/real_083.wav,0,real,Alec Guinness,,5469.wav,native,0.418179,0.92107,0.969156,0.998905
in_the_wild,real/real_084.wav,0,real,Donald Trump,,23856.wav,native,0.137883,0.867715,0.988337,0.99756
in_the_wild,real/real_085.wav,0,real,Donald Trump,,22855.wav,native,0.199722,0.956216,0.992815,0.999938
in_the_wild,real/real_086.wav,0,real,Martin Luther King,,28258.wav,native,0.436273,0.966797,0.939465,0.999661
in_the_wild,real/real_087.wav,0,real,Donald Trump,,714.wav,native,0.096733,0.899645,0.998191,0.999999
in_the_wild,real/real_088.wav,0,real,Winston Churchill,,30552.wav,native,0.417877,0.957752,0.985708,0.999982
in_the_wild,real/real_089.wav,0,real,Donald Trump,,906.wav,native,0.227247,0.788183,0.821316,0.999066
in_the_wild,real/real_090.wav,0,real,Bernie Sanders,,2890.wav,native,0.434723,0.965082,0.991081,0.999966
in_the_wild,real/real_091.wav,0,real,Donald Trump,,27969.wav,native,0.269164,0.907502,0.958212,0.999857
in_the_wild,real/real_092.wav,0,real,Jeff Goldblum,,3595.wav,native,0.38348,0.94794,0.973579,0.999928
in_the_wild,real/real_093.wav,0,real,Alec Guinness,,9701.wav,native,0.210228,0.830602,0.999033,0.999636
in_the_wild,real/real_094.wav,0,real,Bernie Sanders,,6035.wav,native,0.147944,0.926397,0.999423,0.999913
in_the_wild,real/real_095.wav,0,real,Louis Farrakhan,,24669.wav,native,0.350015,0.874007,0.83926,0.999178
in_the_wild,real/real_096.wav,0,real,Ayn Rand,,18653.wav,native,0.33569,0.945376,0.989431,0.999981
in_the_wild,real/real_097.wav,0,real,Bernie Sanders,,7318.wav,native,0.2084,0.755124,0.547098,0.998863
in_the_wild,real/real_098.wav,0,real,Ayn Rand,,24695.wav,native,0.18661,0.906038,0.994383,0.999998
in_the_wild,real/real_099.wav,0,real,Donald Trump,,5433.wav,native,0.231647,0.933757,0.974784,0.999973
in_the_wild,fake/fake_000.wav,1,fake,Alec Guinness,,12749.wav,native,0.562292,0.917959,0.977432,0.999999
in_the_wild,fake/fake_001.wav,1,fake,Ronald Reagan,,13683.wav,native,0.506766,0.956478,0.940368,0.999913
in_the_wild,fake/fake_002.wav,1,fake,Christopher Hitchens,,9285.wav,native,0.498733,0.974624,0.997198,0.999976
in_the_wild,fake/fake_003.wav,1,fake,Alec Guinness,,31661.wav,native,0.27261,0.912606,0.95131,0.999994
in_the_wild,fake/fake_004.wav,1,fake,Alec Guinness,,13782.wav,native,0.833673,0.877212,0.880424,0.995352
in_the_wild,fake/fake_005.wav,1,fake,Bill Clinton,,23910.wav,native,0.506985,0.951982,0.995288,0.999996
in_the_wild,fake/fake_006.wav,1,fake,Louis C.K.,,512.wav,native,0.750472,0.966056,0.996019,0.999964
in_the_wild,fake/fake_007.wav,1,fake,The Notorious B.I.G.,,9173.wav,native,0.590462,0.97561,0.997456,0.999894
in_the_wild,fake/fake_008.wav,1,fake,Ayn Rand,,23167.wav,native,0.654308,0.860273,0.877771,0.955708
in_the_wild,fake/fake_009.wav,1,fake,JFK,,8663.wav,native,0.757701,0.944263,0.938599,0.973318
in_the_wild,fake/fake_010.wav,1,fake,Louis C.K.,,30069.wav,native,0.897716,0.879732,0.980937,0.99866
in_the_wild,fake/fake_011.wav,1,fake,Ronald Reagan,,14981.wav,native,0.559637,0.988248,0.997649,0.999928
in_the_wild,fake/fake_012.wav,1,fake,Ayn Rand,,2297.wav,native,0.248096,0.956125,0.997446,0.999999
in_the_wild,fake/fake_013.wav,1,fake,Bernie Sanders,,17240.wav,native,0.631918,0.970387,0.998964,0.999994
in_the_wild,fake/fake_014.wav,1,fake,Bernie Sanders,,495.wav,native,0.426871,0.88396,0.911983,0.999803
in_the_wild,fake/fake_015.wav,1,fake,Christopher Hitchens,,6078.wav,native,0.617797,0.529273,0.584765,0.140656
in_the_wild,fake/fake_016.wav,1,fake,Winston Churchill,,5942.wav,native,0.886164,0.953839,0.98814,0.989195
in_the_wild,fake/fake_017.wav,1,fake,2Pac,,25669.wav,native,0.491633,0.957948,0.997408,0.9999
in_the_wild,fake/fake_018.wav,1,fake,Bernie Sanders,,24872.wav,native,0.443942,0.96204,0.988158,0.999986
in_the_wild,fake/fake_019.wav,1,fake,Milton Friedman,,21742.wav,native,0.602866,0.924843,0.980832,0.999929
in_the_wild,fake/fake_020.wav,1,fake,The Notorious B.I.G.,,15786.wav,native,0.052399,0.195327,0.649511,0.999185
in_the_wild,fake/fake_021.wav,1,fake,Nelson Mandela,,16259.wav,native,0.221702,0.950187,0.998273,0.999801
in_the_wild,fake/fake_022.wav,1,fake,Bill Clinton,,17031.wav,native,0.177299,0.924249,0.997638,0.999981
in_the_wild,fake/fake_023.wav,1,fake,Orson Welles,,23343.wav,native,0.801772,0.993923,0.999938,0.99999
in_the_wild,fake/fake_024.wav,1,fake,Christopher Hitchens,,20045.wav,native,0.692155,0.990693,0.998947,0.999996
in_the_wild,fake/fake_025.wav,1,fake,Alec Guinness,,12463.wav,native,0.568253,0.976328,0.995156,0.999962
in_the_wild,fake/fake_026.wav,1,fake,Bill Clinton,,20200.wav,native,0.441807,0.974267,0.999796,0.999801
in_the_wild,fake/fake_027.wav,1,fake,The Notorious B.I.G.,,10340.wav,native,0.321957,0.916756,0.998601,0.999734
in_the_wild,fake/fake_028.wav,1,fake,Alec Guinness,,23104.wav,native,0.761892,0.701441,0.847413,0.992876
in_the_wild,fake/fake_029.wav,1,fake,Barack Obama,,28280.wav,native,0.394833,0.911755,0.971692,0.999727
in_the_wild,fake/fake_030.wav,1,fake,Alec Guinness,,28096.wav,native,0.656223,0.970522,0.997576,0.999612
in_the_wild,fake/fake_031.wav,1,fake,Ayn Rand,,12989.wav,native,0.345274,0.895198,0.960611,0.999983
in_the_wild,fake/fake_032.wav,1,fake,Kamala Harris,,9363.wav,native,0.159439,0.808922,0.996386,0.999854
in_the_wild,fake/fake_033.wav,1,fake,Winston Churchill,,26218.wav,native,0.246001,0.745082,0.979438,0.999616
in_the_wild,fake/fake_034.wav,1,fake,Alec Guinness,,26026.wav,native,0.721554,0.967136,0.986512,0.999913
in_the_wild,fake/fake_035.wav,1,fake,Jimmy Carter,,10587.wav,native,0.648158,0.946983,0.947619,0.999809
in_the_wild,fake/fake_036.wav,1,fake,Louis Farrakhan,,30464.wav,native,0.582539,0.921663,0.900157,0.999079
in_the_wild,fake/fake_037.wav,1,fake,Bill Clinton,,5783.wav,native,0.173277,0.928331,0.998655,0.999992
in_the_wild,fake/fake_038.wav,1,fake,Alec Guinness,,12145.wav,native,0.656562,0.990654,0.998918,0.999909
in_the_wild,fake/fake_039.wav,1,fake,Bill Clinton,,14482.wav,native,0.235862,0.952882,0.995133,0.999348
in_the_wild,fake/fake_040.wav,1,fake,Mark Zuckerberg,,445.wav,native,0.389328,0.917862,0.999425,0.999933
in_the_wild,fake/fake_041.wav,1,fake,Alan Watts,,14795.wav,native,0.369928,0.985526,0.999764,0.999967
in_the_wild,fake/fake_042.wav,1,fake,Mark Zuckerberg,,30337.wav,native,0.794042,0.782407,0.831646,0.55026
in_the_wild,fake/fake_043.wav,1,fake,Bill Clinton,,11790.wav,native,0.372228,0.954582,0.989567,0.999988
in_the_wild,fake/fake_044.wav,1,fake,Alec Guinness,,399.wav,native,0.658558,0.692974,0.751201,0.480393
in_the_wild,fake/fake_045.wav,1,fake,Alan Watts,,12027.wav,native,0.832326,0.904432,0.89611,0.903704
in_the_wild,fake/fake_046.wav,1,fake,Bernie Sanders,,22438.wav,native,0.355067,0.966447,0.989912,0.999969
in_the_wild,fake/fake_047.wav,1,fake,Bernie Sanders,,26989.wav,native,0.606777,0.989576,0.999166,0.999925
in_the_wild,fake/fake_048.wav,1,fake,Ronald Reagan,,26793.wav,native,0.398339,0.908624,0.949108,0.999986
in_the_wild,fake/fake_049.wav,1,fake,Ayn Rand,,9679.wav,native,0.341066,0.940229,0.994246,0.999981
in_the_wild,fake/fake_050.wav,1,fake,Ayn Rand,,18946.wav,native,0.23543,0.921389,0.964152,0.999951
in_the_wild,fake/fake_051.wav,1,fake,Alan Watts,,11096.wav,native,0.65973,0.890444,0.878244,0.995831
in_the_wild,fake/fake_052.wav,1,fake,Bernie Sanders,,651.wav,native,0.462316,0.639636,0.644799,0.762631
in_the_wild,fake/fake_053.wav,1,fake,Alec Guinness,,9389.wav,native,0.741243,0.887122,0.980473,0.914506
in_the_wild,fake/fake_054.wav,1,fake,Ayn Rand,,18573.wav,native,0.480301,0.963641,0.995933,0.999893
in_the_wild,fake/fake_055.wav,1,fake,Adam Driver,,29560.wav,native,0.328551,0.961438,0.981912,0.999831
in_the_wild,fake/fake_056.wav,1,fake,Milton Friedman,,3713.wav,native,0.324119,0.957075,0.995526,0.999999
in_the_wild,fake/fake_057.wav,1,fake,Alec Guinness,,13927.wav,native,0.710851,0.660551,0.667806,0.981508
in_the_wild,fake/fake_058.wav,1,fake,The Notorious B.I.G.,,3858.wav,native,0.679053,0.97779,0.999939,0.999241
in_the_wild,fake/fake_059.wav,1,fake,Mr. Rogers,,6250.wav,native,0.691345,0.974082,0.998886,0.999311
in_the_wild,fake/fake_060.wav,1,fake,Mark Zuckerberg,,9315.wav,native,0.638116,0.843333,0.82021,0.998075
in_the_wild,fake/fake_061.wav,1,fake,Alec Guinness,,5463.wav,native,0.561399,0.799638,0.866238,0.99987
in_the_wild,fake/fake_062.wav,1,fake,Ronald Reagan,,28844.wav,native,0.569774,0.905146,0.913172,0.999985
in_the_wild,fake/fake_063.wav,1,fake,Nelson Mandela,,25773.wav,native,0.421546,0.953332,0.934272,0.999954
in_the_wild,fake/fake_064.wav,1,fake,Alec Guinness,,16489.wav,native,0.75071,0.759839,0.929753,0.999647
in_the_wild,fake/fake_065.wav,1,fake,Bill Clinton,,5686.wav,native,0.475592,0.989289,0.999938,0.999991
in_the_wild,fake/fake_066.wav,1,fake,Alec Guinness,,15454.wav,native,0.434656,0.950346,0.951036,0.999979
in_the_wild,fake/fake_067.wav,1,fake,Louis Farrakhan,,13543.wav,native,0.308598,0.952842,0.96867,0.999652
in_the_wild,fake/fake_068.wav,1,fake,Boris Johnson,,1753.wav,native,0.703905,0.992216,0.99967,0.999912
in_the_wild,fake/fake_069.wav,1,fake,Dwight Eisenhower,,30704.wav,native,0.246689,0.928976,0.993185,1.0
in_the_wild,fake/fake_070.wav,1,fake,Norm MacDonald,,26198.wav,native,0.298101,0.95598,0.987355,0.999999
in_the_wild,fake/fake_071.wav,1,fake,Christopher Hitchens,,19487.wav,native,0.618143,0.947638,0.971788,0.999978
in_the_wild,fake/fake_072.wav,1,fake,Tucker Carlson,,6033.wav,native,0.202686,0.950482,0.996736,0.999989
in_the_wild,fake/fake_073.wav,1,fake,Bernie Sanders,,464.wav,native,0.532462,0.904798,0.895847,0.999953
in_the_wild,fake/fake_074.wav,1,fake,Bernie Sanders,,15144.wav,native,0.379895,0.936535,0.98507,0.999982
in_the_wild,fake/fake_075.wav,1,fake,Ayn Rand,,27975.wav,native,0.378421,0.944025,0.997084,0.999998
in_the_wild,fake/fake_076.wav,1,fake,Queen Elizabeth II,,4710.wav,native,0.418154,0.982006,0.997074,0.999984
in_the_wild,fake/fake_077.wav,1,fake,William F. Buckley,,28797.wav,native,0.787205,0.985896,0.999843,0.99989
in_the_wild,fake/fake_078.wav,1,fake,Winston Churchill,,21170.wav,native,0.642131,0.989135,0.998256,0.999896
in_the_wild,fake/fake_079.wav,1,fake,Bob Ross,,15487.wav,native,0.666855,0.986201,0.993647,0.999777
in_the_wild,fake/fake_080.wav,1,fake,Calvin Coolidge,,18069.wav,native,0.897161,0.929921,0.989897,0.990691
in_the_wild,fake/fake_081.wav,1,fake,Bernie Sanders,,1886.wav,native,0.378802,0.92912,0.939456,0.999986
in_the_wild,fake/fake_082.wav,1,fake,Ayn Rand,,7464.wav,native,0.470934,0.935001,0.994014,0.999412
in_the_wild,fake/fake_083.wav,1,fake,Mark Zuckerberg,,20249.wav,native,0.900366,0.886915,0.91725,0.997757
in_the_wild,fake/fake_084.wav,1,fake,Alec Guinness,,15726.wav,native,0.549657,0.975266,0.997957,0.999438
in_the_wild,fake/fake_085.wav,1,fake,Richard Nixon,,30339.wav,native,0.819759,0.961478,0.997414,0.995013
in_the_wild,fake/fake_086.wav,1,fake,Mark Zuckerberg,,24765.wav,native,0.594535,0.892507,0.763092,0.997985
in_the_wild,fake/fake_087.wav,1,fake,Orson Welles,,26436.wav,native,0.795907,0.844778,0.949723,0.991903
in_the_wild,fake/fake_088.wav,1,fake,Alexandria Ocasio-Cortez,,3833.wav,native,0.36443,0.564476,0.51986,0.755975
in_the_wild,fake/fake_089.wav,1,fake,Christopher Hitchens,,29888.wav,native,0.493924,0.898568,0.972623,0.999921
in_the_wild,fake/fake_090.wav,1,fake,Kanye West,,1882.wav,native,0.914285,0.895356,0.968891,0.999928
in_the_wild,fake/fake_091.wav,1,fake,The Notorious B.I.G.,,21536.wav,native,0.418821,0.954528,0.999848,0.999958
in_the_wild,fake/fake_092.wav,1,fake,Ronald Reagan,,23419.wav,native,0.625198,0.879705,0.863824,0.99971
in_the_wild,fake/fake_093.wav,1,fake,Bernie Sanders,,13572.wav,native,0.61573,0.902831,0.927421,0.99998
in_the_wild,fake/fake_094.wav,1,fake,Alan Watts,,29231.wav,native,0.455352,0.965454,0.998592,0.999839
in_the_wild,fake/fake_095.wav,1,fake,Dwight Eisenhower,,8989.wav,native,0.237102,0.962236,0.998204,0.999997
in_the_wild,fake/fake_096.wav,1,fake,Orson Welles,,7341.wav,native,0.739668,0.913266,0.970617,0.999945
in_the_wild,fake/fake_097.wav,1,fake,Alec Guinness,,9705.wav,native,0.734405,0.903626,0.961955,0.989834
in_the_wild,fake/fake_098.wav,1,fake,Barack Obama,,4286.wav,native,0.622542,0.944938,0.926915,0.998657
in_the_wild,fake/fake_099.wav,1,fake,Alec Guinness,,31032.wav,native,0.720647,0.81888,0.901596,0.762329
codecfake,real/real_000.wav,0,real,genuine,,genuine+p286_158.wav,native,0.218932,0.879414,0.967474,0.99994
codecfake,real/real_001.wav,0,real,genuine,,genuine+p244_083.wav,native,0.325719,0.974943,0.999615,0.999964
codecfake,real/real_002.wav,0,real,genuine,,genuine+p339_210.wav,native,0.201445,0.961824,0.998873,0.999962
codecfake,real/real_003.wav,0,real,genuine,,genuine+p361_181.wav,native,0.278763,0.965593,0.99862,0.999934
codecfake,real/real_004.wav,0,real,genuine,,genuine+p323_259.wav,native,0.137504,0.908959,0.991309,0.999694
codecfake,real/real_005.wav,0,real,genuine,,genuine+p244_001.wav,native,0.731704,0.989002,0.999587,0.999462
codecfake,real/real_006.wav,0,real,genuine,,genuine+p259_382.wav,native,0.315146,0.97167,0.998948,0.999936
codecfake,real/real_007.wav,0,real,genuine,,genuine+p280_266.wav,native,0.373355,0.952909,0.980552,0.999979
codecfake,real/real_008.wav,0,real,genuine,,genuine+p233_182.wav,native,0.184826,0.944016,0.999777,0.999963
codecfake,real/real_009.wav,0,real,genuine,,genuine+p265_176.wav,native,0.083399,0.871716,0.999635,0.999996
codecfake,real/real_010.wav,0,real,genuine,,genuine+p238_380.wav,native,0.174323,0.866077,0.76844,0.984463
codecfake,real/real_011.wav,0,real,genuine,,genuine+p313_299.wav,native,0.184851,0.942931,0.998655,0.999789
codecfake,real/real_012.wav,0,real,genuine,,genuine+p281_040.wav,native,0.276146,0.970351,0.99958,0.999997
codecfake,real/real_013.wav,0,real,genuine,,genuine+p247_272.wav,native,0.280652,0.955124,0.998762,0.999888
codecfake,real/real_014.wav,0,real,genuine,,genuine+p302_100.wav,native,0.236765,0.94272,0.992817,0.999813
codecfake,real/real_015.wav,0,real,genuine,,genuine+p239_384.wav,native,0.463505,0.965867,0.987696,0.999961
codecfake,real/real_016.wav,0,real,genuine,,genuine+p308_141.wav,native,0.357889,0.964447,0.997928,0.999992
codecfake,real/real_017.wav,0,real,genuine,,genuine+p248_167.wav,native,0.353862,0.967552,0.995338,0.999915
codecfake,real/real_018.wav,0,real,genuine,,genuine+p336_308.wav,native,0.314005,0.969086,0.999371,0.999999
codecfake,real/real_019.wav,0,real,genuine,,genuine+p255_123.wav,native,0.202033,0.968925,0.999708,0.999973
codecfake,real/real_020.wav,0,real,genuine,,genuine+p301_217.wav,native,0.261786,0.964919,0.997584,0.999983
codecfake,real/real_021.wav,0,real,genuine,,genuine+p231_239.wav,native,0.296332,0.970996,0.993466,0.999922
codecfake,real/real_022.wav,0,real,genuine,,genuine+p286_233.wav,native,0.213724,0.952258,0.993145,0.999977
codecfake,real/real_023.wav,0,real,genuine,,genuine+p283_246.wav,native,0.286083,0.983211,0.99957,0.999985
codecfake,real/real_024.wav,0,real,genuine,,genuine+p283_018.wav,native,0.24724,0.785617,0.908575,0.999983
codecfake,real/real_025.wav,0,real,genuine,,genuine+p255_248.wav,native,0.083372,0.930347,0.999259,0.999991
codecfake,real/real_026.wav,0,real,genuine,,genuine+p336_041.wav,native,0.161437,0.912288,0.994447,0.999994
codecfake,real/real_027.wav,0,real,genuine,,genuine+p239_026.wav,native,0.29712,0.949659,0.994792,0.999985
codecfake,real/real_028.wav,0,real,genuine,,genuine+p303_327.wav,native,0.306175,0.94514,0.997339,0.999897
codecfake,real/real_029.wav,0,real,genuine,,genuine+p315_022.wav,native,0.201886,0.724307,0.918714,0.999467
codecfake,real/real_030.wav,0,real,genuine,,genuine+p302_152.wav,native,0.296951,0.967923,0.996298,0.99976
codecfake,real/real_031.wav,0,real,genuine,,genuine+p240_029.wav,native,0.250699,0.937038,0.934912,0.999694
codecfake,real/real_032.wav,0,real,genuine,,genuine+p247_382.wav,native,0.306859,0.981673,0.999874,0.999989
codecfake,real/real_033.wav,0,real,genuine,,genuine+p333_236.wav,native,0.204805,0.957789,0.999936,0.999909
codecfake,real/real_034.wav,0,real,genuine,,genuine+p340_332.wav,native,0.229223,0.922804,0.990945,0.999974
codecfake,real/real_035.wav,0,real,genuine,,genuine+p336_359.wav,native,0.318212,0.950927,0.997085,0.999944
codecfake,real/real_036.wav,0,real,genuine,,genuine+p363_318.wav,native,0.345563,0.937026,0.998318,0.999345
codecfake,real/real_037.wav,0,real,genuine,,genuine+p329_234.wav,native,0.201967,0.934663,0.99741,0.999942
codecfake,real/real_038.wav,0,real,genuine,,genuine+p264_054.wav,native,0.475491,0.972527,0.989937,0.999635
codecfake,real/real_039.wav,0,real,genuine,,genuine+p279_347.wav,native,0.346506,0.959928,0.996293,0.999799
codecfake,real/real_040.wav,0,real,genuine,,genuine+p351_201.wav,native,0.347424,0.974371,0.998902,0.999993
codecfake,real/real_041.wav,0,real,genuine,,genuine+p236_200.wav,native,0.444207,0.96502,0.994797,0.999992
codecfake,real/real_042.wav,0,real,genuine,,genuine+p351_089.wav,native,0.19728,0.868212,0.988351,0.999798
codecfake,real/real_043.wav,0,real,genuine,,genuine+p234_260.wav,native,0.335137,0.973989,0.999831,0.999969
codecfake,real/real_044.wav,0,real,genuine,,genuine+p267_008.wav,native,0.193416,0.633799,0.740615,0.999962
codecfake,real/real_045.wav,0,real,genuine,,genuine+p256_131.wav,native,0.241669,0.948285,0.988517,0.999925
codecfake,real/real_046.wav,0,real,genuine,,genuine+p254_069.wav,native,0.218081,0.9725,0.99999,0.999991
codecfake,real/real_047.wav,0,real,genuine,,genuine+p292_037.wav,native,0.204982,0.889165,0.988081,0.999987
codecfake,real/real_048.wav,0,real,genuine,,genuine+p316_218.wav,native,0.113993,0.887744,0.997922,0.999836
codecfake,real/real_049.wav,0,real,genuine,,genuine+p273_032.wav,native,0.276899,0.956935,0.999123,0.999954
codecfake,real/real_050.wav,0,real,genuine,,genuine+p341_390.wav,native,0.156107,0.953601,0.998972,0.999985
codecfake,real/real_051.wav,0,real,genuine,,genuine+p240_212.wav,native,0.250195,0.972447,0.999145,0.999991
codecfake,real/real_052.wav,0,real,genuine,,genuine+p269_232.wav,native,0.232998,0.973447,0.998399,0.999894
codecfake,real/real_053.wav,0,real,genuine,,genuine+p311_297.wav,native,0.212225,0.961695,0.998199,0.999971
codecfake,real/real_054.wav,0,real,genuine,,genuine+p258_319.wav,native,0.229179,0.961069,0.997368,0.999916
codecfake,real/real_055.wav,0,real,genuine,,genuine+p288_279.wav,native,0.224337,0.956724,0.994249,0.999957
codecfake,real/real_056.wav,0,real,genuine,,genuine+p343_298.wav,native,0.3128,0.968257,0.999706,0.999823
codecfake,real/real_057.wav,0,real,genuine,,genuine+p276_323.wav,native,0.265163,0.969464,0.997999,0.999974
codecfake,real/real_058.wav,0,real,genuine,,genuine+p313_394.wav,native,0.290308,0.952715,0.981677,0.999685
codecfake,real/real_059.wav,0,real,genuine,,genuine+p308_203.wav,native,0.198302,0.919822,0.99955,0.999996
codecfake,real/real_060.wav,0,real,genuine,,genuine+p334_116.wav,native,0.183418,0.911904,0.997253,0.999943
codecfake,real/real_061.wav,0,real,genuine,,genuine+p280_340.wav,native,0.417248,0.952446,0.999053,0.999959
codecfake,real/real_062.wav,0,real,genuine,,genuine+p318_264.wav,native,0.157578,0.934426,0.998365,0.999983
codecfake,real/real_063.wav,0,real,genuine,,genuine+p257_329.wav,native,0.340201,0.972135,0.997869,0.99996
codecfake,real/real_064.wav,0,real,genuine,,genuine+p316_347.wav,native,0.224448,0.95027,0.996223,0.999997
codecfake,real/real_065.wav,0,real,genuine,,genuine+p245_156.wav,native,0.18091,0.923626,0.998614,0.999971
codecfake,real/real_066.wav,0,real,genuine,,genuine+p313_098.wav,native,0.233517,0.954291,0.998649,0.999943
